genes EntrezGene logFC logCPM LR PValue FDR
ENSG00000188707.5 ENSG00000188707.5 ZBED6CL -0.582642144384364 3.91065977687997 15.3185137218052 9.0822041585837e-05 0.0145345574070273
ENSG00000210154.1 ENSG00000210154.1 MT-TD 3.46779096947763 -3.2865487512543 15.3099793565644 9.12332741212371e-05 0.0145345574070273
ENSG00000072042.12 ENSG00000072042.12 RDH11 -0.557643098993059 6.56694176814098 15.2761066683724 9.288400629167e-05 0.0145345574070273
ENSG00000203782.5 ENSG00000203782.5 LOR 2.39249499464934 -0.505390918842145 15.2728999754771 9.30418283440085e-05 0.0145345574070273
ENSG00000170949.17 ENSG00000170949.17 ZNF160 0.518455976349747 4.37889774875746 15.2704398926948 9.31630877853757e-05 0.0145345574070273
ENSG00000167644.11 ENSG00000167644.11 C19orf33 1.03243044903149 -1.75873215295112 15.2635714033229 9.3502483577308e-05 0.0145345574070273
ENSG00000261183.5 ENSG00000261183.5 SPINT1-AS1 1.14952084171586 -2.4692148540864 15.2405921466489 9.46470387595877e-05 0.0145345574070273
ENSG00000121297.6 ENSG00000121297.6 TSHZ3 0.621166544029229 1.58279325190662 15.2315223955943 9.51026576905762e-05 0.0145345574070273
ENSG00000173237.4 ENSG00000173237.4 C11orf86 -2.45748951400694 0.421127623206513 15.2250297193973 9.54301721869686e-05 0.0145345574070273
ENSG00000198542.13 ENSG00000198542.13 ITGBL1 1.13441519730375 0.282776806964091 15.2226994370514 9.5547996792134e-05 0.0145345574070273
ENSG00000268804.1 ENSG00000268804.1 LINC02132 -2.00355884863139 -3.73561926301529 15.2185291551549 9.57592216751596e-05 0.0145345574070273
ENSG00000105141.5 ENSG00000105141.5 CASP14 2.37183746950618 -1.37418872378115 15.2172292290565 9.58251589800526e-05 0.0145345574070273
ENSG00000162849.15 ENSG00000162849.15 KIF26B -1.04620544093132 0.522556759748405 15.2073880210859 9.63258278240408e-05 0.0145405911101467
ENSG00000182771.18 ENSG00000182771.18 GRID1 1.4770927931049 0.0899700503984589 15.1895332788715 9.72409133839444e-05 0.0146088265540479
ENSG00000196431.3 ENSG00000196431.3 CRYBA4 -2.60712668420917 -2.61668069775496 15.1342291593992 0.000100131234998919 0.0148652798639977
ENSG00000151067.21 ENSG00000151067.21 CACNA1C 0.738607975615983 1.25743590133695 15.1303837750709 0.000100335389392957 0.0148652798639977
ENSG00000140682.18 ENSG00000140682.18 TGFB1I1 0.705658183877227 2.95010311532313 15.1298927425409 0.000100361488827903 0.0148652798639977
ENSG00000169764.15 ENSG00000169764.15 UGP2 -0.540140089315778 8.28439217763656 15.1148994433302 0.00010116171277902 0.0149137891423613
ENSG00000092969.11 ENSG00000092969.11 TGFB2 1.08971928259488 -0.302832994873506 15.069880677864 0.000103603255230775 0.0152026934850033
ENSG00000143847.15 ENSG00000143847.15 PPFIA4 1.53119761901936 0.91759175553335 14.9857834334646 0.000108324190803875 0.0157633316948823
ENSG00000081277.12 ENSG00000081277.12 PKP1 1.25886720465103 0.162913269311357 14.9762882206398 0.000108870644942213 0.0157633316948823
ENSG00000159167.11 ENSG00000159167.11 STC1 1.63304693513082 1.96340052732729 14.9615672150122 0.000109723336512289 0.0157633316948823
ENSG00000133067.17 ENSG00000133067.17 LGR6 1.00204804101066 1.75859789968709 14.9595237326271 0.000109842232198804 0.0157633316948823
ENSG00000129159.7 ENSG00000129159.7 KCNC1 -1.12517997185199 -1.08959247812803 14.9581519312571 0.000109922120285084 0.0157633316948823
ENSG00000275713.2 ENSG00000275713.2 H2BC9 2.25053634697338 -1.94608275104682 14.9255958841037 0.000111835309872148 0.0159651230369068
ENSG00000188508.10 ENSG00000188508.10 KRTDAP 2.03877398227661 -0.607872905849867 14.9078011573115 0.00011289516559742 0.0160438269343828
ENSG00000167767.13 ENSG00000167767.13 KRT80 1.25502361867798 0.426642472919048 14.861702412799 0.000115688073521812 0.0163035394914895
ENSG00000006747.14 ENSG00000006747.14 SCIN 1.15763211602554 -2.62953067095202 14.8605917337524 0.000115756215604096 0.0163035394914895
ENSG00000059804.15 ENSG00000059804.15 SLC2A3 1.22020895445638 4.9436725669449 14.8362710409359 0.000117258502518813 0.0164246080015929
ENSG00000169515.5 ENSG00000169515.5 CCDC8 0.797726899517805 0.022755585454555 14.8215453675632 0.00011817762896959 0.0164246080015929
ENSG00000167508.11 ENSG00000167508.11 MVD -0.889114857210641 5.77489398943524 14.8072915566338 0.000119074210351107 0.0164766327296801
ENSG00000127472.10 ENSG00000127472.10 PLA2G5 0.866547756658615 2.1548184919331 14.7891435766869 0.000120225655484549 0.0164913008907914
ENSG00000131831.17 ENSG00000131831.17 RAI2 0.554283217566727 1.86173320582845 14.7586782722267 0.000122183862850971 0.0166873536324038
ENSG00000260220.6 ENSG00000260220.6 CCDC187 1.71888040989623 -1.54721398933781 14.7385950659662 0.000123492271820584 0.0167933520847742
ENSG00000203780.10 ENSG00000203780.10 FANK1 0.983820670422456 -2.06353211715745 14.705835495544 0.000125656877705425 0.0169840980061343
ENSG00000129910.7 ENSG00000129910.7 CDH15 1.38371205005474 0.594416025230663 14.7011193481472 0.000125971629320594 0.0169840980061343
ENSG00000198535.5 ENSG00000198535.5 C2CD4A -1.88426171509792 2.16096053182986 14.6334961729907 0.000130573016796637 0.0175295664124132
ENSG00000227300.12 ENSG00000227300.12 KRT16P2 -3.13276736926289 3.77901329638694 14.5998885997276 0.000132922401426757 0.0177693595025964
ENSG00000141448.8 ENSG00000141448.8 GATA6 0.521711460530074 3.95649890669082 14.5893825954339 0.000133665534746136 0.0177701242975002
ENSG00000184292.6 ENSG00000184292.6 TACSTD2 0.949020526109754 2.06599983721996 14.5839051881725 0.000134054631931442 0.0177701242975002
ENSG00000128313.2 ENSG00000128313.2 APOL5 -1.59505730761948 -1.49766307658665 14.5604417073944 0.000135734348276197 0.0178826299809365
ENSG00000131097.6 ENSG00000131097.6 HIGD1B 0.93030089845237 -2.86319951648249 14.551169371608 0.000136403968449909 0.0178826299809365
ENSG00000141052.17 ENSG00000141052.17 MYOCD 1.02552536212527 -0.556660041463735 14.5483193162957 0.000136610458378822 0.0178826299809365
ENSG00000066827.15 ENSG00000066827.15 ZFAT -0.680223543000789 2.40308909048455 14.5376607097492 0.000137385480465331 0.0178826299809365
ENSG00000112246.9 ENSG00000112246.9 SIM1 -1.83586856098614 -2.03552998019868 14.5328400505475 0.000137737458726666 0.0178826299809365
ENSG00000172840.6 ENSG00000172840.6 PDP2 -0.606288405093594 3.92309516166401 14.5246532322528 0.00013833729709759 0.0178868991234912
ENSG00000225964.5 ENSG00000225964.5 NRIR -1.29828058915901 -1.40320413080825 14.4532090874066 0.000143684833088496 0.0185025012208528
ENSG00000120437.8 ENSG00000120437.8 ACAT2 -0.814981423884233 5.76559165302699 14.4060078174326 0.000147331519627738 0.0188949679379492
ENSG00000147257.13 ENSG00000147257.13 GPC3 1.15562314121235 1.46892970688022 14.3759229196367 0.000149704313110168 0.0191086937243824
ENSG00000259498.1 ENSG00000259498.1 TPM1-AS 1.07032787238117 -1.56391903679247 14.3695810022485 0.000150209389953622 0.0191086937243824
ENSG00000132698.14 ENSG00000132698.14 RAB25 1.01354300769838 0.0693380966510305 14.3239244368969 0.000153896529794013 0.0194991229657483
ENSG00000211897.8 ENSG00000211897.8 IGHG3 1.15271647826921 4.87552580993413 14.3066696903704 0.000155313604549414 0.0195999556397179
ENSG00000112972.14 ENSG00000112972.14 HMGCS1 -1.11011669682611 7.43677778890558 14.2808901633028 0.000157455311585672 0.0197125302587951
ENSG00000253239.1 ENSG00000253239.1 IGLVI-70 2.35470952248773 -3.58300233902391 14.2542639042082 0.000159698593332885 0.0199143514666371
ENSG00000211677.2 ENSG00000211677.2 IGLC2 0.907069840184592 4.27555731353661 14.206946655552 0.000163764832244059 0.0202465460486896
ENSG00000185262.8 ENSG00000185262.8 UBALD2 0.612591647929365 4.02019883837165 14.2055085435778 0.000163890036838934 0.0202465460486896
ENSG00000119888.10 ENSG00000119888.10 EPCAM 0.988063572025447 1.44581319809747 14.20094713292 0.00016428779956463 0.0202465460486896
ENSG00000283199.1 ENSG00000283199.1 C13orf46 1.22228312577818 -0.21524287227015 14.1615931267797 0.000167760168538398 0.0204590353710581
ENSG00000185274.11 ENSG00000185274.11 GALNT17 0.905941497173808 -0.879352456125536 14.15326621919 0.000168504309437299 0.0204590353710581
ENSG00000134769.21 ENSG00000134769.21 DTNA 0.989933566651152 2.46640367673629 14.1420493341339 0.000169511973727927 0.0204590353710581
ENSG00000251562.7 ENSG00000251562.7 MALAT1 0.606958646304421 7.5934124312067 14.127842331243 0.000170796970473677 0.0204590353710581
ENSG00000183196.8 ENSG00000183196.8 CHST6 -1.45420662609969 -2.28487873258503 14.1276788044559 0.000170811818135902 0.0204590353710581
ENSG00000213793.5 ENSG00000213793.5 ZNF888 0.627317852482163 0.490415043405577 14.1223850261426 0.000171293177622488 0.0204590353710581
ENSG00000124440.15 ENSG00000124440.15 HIF3A 1.04773226720293 2.49450315430555 14.1194951258471 0.000171556530450731 0.0204590353710581
ENSG00000239218.2 ENSG00000239218.2 RPS20P22 1.71919904049699 -2.45448083506595 14.1162977898512 0.000171848374697467 0.0204590353710581
ENSG00000165105.9 ENSG00000165105.9 RASEF 0.998094759480328 1.53584908684652 14.0896564950412 0.00017429964459635 0.0206282635645897
ENSG00000211649.3 ENSG00000211649.3 IGLV7-46 1.42535536919601 0.20473533076627 14.0866602219236 0.000174577526125882 0.0206282635645897
ENSG00000243290.3 ENSG00000243290.3 IGKV1-12 1.02965729136985 -0.17339273221799 14.0307140676482 0.000179848843745952 0.0211718327288845
ENSG00000204019.4 ENSG00000204019.4 CT83 -2.16054075787717 -4.90018820269439 13.9946319254694 0.000183333303289137 0.0215017932545315
ENSG00000206417.8 ENSG00000206417.8 H1FX-AS1 0.75287680975431 0.17808823231501 13.9823355688017 0.000184536236008877 0.0215348696208201
ENSG00000103196.11 ENSG00000103196.11 CRISPLD2 0.834373961350392 4.31404409902624 13.9726557123105 0.000185488791267902 0.0215348696208201
ENSG00000082512.14 ENSG00000082512.14 TRAF5 0.568334883123159 2.4447805567825 13.9708900039918 0.00018566308082231 0.0215348696208201
ENSG00000196890.4 ENSG00000196890.4 H2BU1 1.87537158146685 -2.52101412515062 13.9572485577652 0.000187015173131131 0.0216122406487694
ENSG00000178934.4 ENSG00000178934.4 LGALS7B 1.96990729953093 -2.08962961462923 13.94336874874 0.000188401072265775 0.0216757046488125
ENSG00000076641.4 ENSG00000076641.4 PAG1 0.561347303821564 4.26413749596274 13.9380146718382 0.000188938437935384 0.0216757046488125
ENSG00000164300.16 ENSG00000164300.16 SERINC5 -0.547989884225308 6.36611200405768 13.9121859713741 0.000191552523739174 0.0218169334709285
ENSG00000160360.12 ENSG00000160360.12 GPSM1 0.642003555874471 2.08809209195 13.8928003049991 0.000193538428418782 0.0218948253146747
ENSG00000211896.7 ENSG00000211896.7 IGHG1 1.18157858007144 7.36570900585069 13.8919655930996 0.000193624402129837 0.0218948253146747
ENSG00000177453.7 ENSG00000177453.7 NIM1K 0.782375358162174 -1.12165061120631 13.8702257965978 0.000195877159992291 0.0220704590021314
ENSG00000118972.1 ENSG00000118972.1 FGF23 2.4785655025345 2.97962031311312 13.8572525464525 0.000197234056863638 0.0221175785591677
ENSG00000164181.13 ENSG00000164181.13 ELOVL7 0.800848201478888 0.487952964597506 13.8528425543886 0.000197697459624244 0.0221175785591677
ENSG00000111335.12 ENSG00000111335.12 OAS2 -0.879511496343403 3.76803868480084 13.8398685156764 0.000199067143986938 0.0221921177584591
ENSG00000169604.19 ENSG00000169604.19 ANTXR1 0.711899159033449 3.11094983359828 13.819772807021 0.000201207568113736 0.0223517519944375
ENSG00000140835.9 ENSG00000140835.9 CHST4 0.886925713632109 2.03874531397948 13.7890227346759 0.000204527778096646 0.0226408662146354
ENSG00000174667.3 ENSG00000174667.3 OR7D4 -1.85306481935114 -4.922044848302 13.7567937818724 0.000208066935355132 0.0228724227327161
ENSG00000121104.7 ENSG00000121104.7 FAM117A -0.557053581302179 3.33041980510988 13.7567704366591 0.000208069521198438 0.0228724227327161
ENSG00000197977.3 ENSG00000197977.3 ELOVL2 -0.880241222962549 4.43447503293745 13.7377198487721 0.000210190499193652 0.0229007366636125
ENSG00000105270.14 ENSG00000105270.14 CLIP3 0.597911588572327 1.88210727450379 13.7261481718369 0.000211489440814024 0.0229007366636125
ENSG00000165376.10 ENSG00000165376.10 CLDN2 -0.650173970901336 5.9989895283443 13.7170982590739 0.000212510943520318 0.0229007366636125
ENSG00000109956.12 ENSG00000109956.12 B3GAT1 -1.08281388270582 3.21773295026521 13.7070689079674 0.000213648808119494 0.0229007366636125
ENSG00000179178.10 ENSG00000179178.10 TMEM125 1.03023776620962 -0.125345017367535 13.6997515810708 0.000214482855549594 0.0229007366636125
ENSG00000078018.19 ENSG00000078018.19 MAP2 0.647593552400381 2.30631363661528 13.6964522216196 0.000214859997224295 0.0229007366636125
ENSG00000139304.12 ENSG00000139304.12 PTPRQ 1.28731080047073 -2.08522792317277 13.6825334063105 0.000216458392115682 0.022993420245312
ENSG00000167769.4 ENSG00000167769.4 ACER1 1.39096060073128 -1.56758896695854 13.6664411292589 0.000218321320763246 0.0230361851129085
ENSG00000136546.13 ENSG00000136546.13 SCN7A 0.968186530567396 1.3613576933401 13.6479714546285 0.000220479390648968 0.0231863476519476
ENSG00000235823.1 ENSG00000235823.1 OLMALINC -0.932205039546789 3.08832674232291 13.6300199441218 0.000222597514140439 0.0233313254937432
ENSG00000162892.15 ENSG00000162892.15 IL24 -1.10268459563082 0.0677921789875102 13.6207188978865 0.000223703009195953 0.0233695570765666
ENSG00000240409.1 ENSG00000240409.1 MTATP8P1 0.989113071823445 0.935559099349696 13.5987694468837 0.000226333839799301 0.023411823973207
ENSG00000271207.1 ENSG00000271207.1 MTCO1P22 1.30296883372503 -2.59966707230386 13.5853269002233 0.000227960415788586 0.0234711810415973
ENSG00000264230.7 ENSG00000264230.7 ANXA8L1 1.01391627623163 -1.27435757582445 13.5806952112633 0.000228523584040433 0.0234711810415973
ENSG00000230317.1 ENSG00000230317.1 LINC01284 -1.82680807907602 -4.92301548763594 13.57564242187 0.000229139553101904 0.0234711810415973
ENSG00000169071.14 ENSG00000169071.14 ROR2 0.919598764709215 0.156667907226669 13.5629051807 0.000230699743573612 0.0235545184789769
ENSG00000189143.9 ENSG00000189143.9 CLDN4 0.965515983069546 1.83076077546766 13.5558756472193 0.000231565374032678 0.0235666322108289
ENSG00000167768.4 ENSG00000167768.4 KRT1 1.6594814266815 2.24217038993017 13.5347269932093 0.000234189447611708 0.0237310886690345
ENSG00000172578.11 ENSG00000172578.11 KLHL6 0.647680459578208 1.65379850295497 13.5307541912241 0.000234685716337721 0.0237310886690345
ENSG00000149591.16 ENSG00000149591.16 TAGLN 0.866720218409723 6.23606864960949 13.5096122471982 0.000237344576929545 0.0239232717493617
ENSG00000099769.5 ENSG00000099769.5 IGFALS -0.816866326076191 6.48810388091384 13.4915008572452 0.000239646438129765 0.0240019221477967
ENSG00000102466.15 ENSG00000102466.15 FGF14 1.00825790891837 0.344724371157809 13.4838110736845 0.000240630560205383 0.024024220075695
ENSG00000169035.11 ENSG00000169035.11 KLK7 2.08384317620668 -2.53040930337844 13.4639968889127 0.000243185146306864 0.0242026756493225
ENSG00000232810.3 ENSG00000232810.3 TNF -0.969823032963125 -0.927730704482395 13.4410855999702 0.000246173128288386 0.0244230063659443
ENSG00000144935.14 ENSG00000144935.14 TRPC1 0.627887784487431 0.0887307643161931 13.4293009892381 0.000247724403755993 0.0244395778748503
ENSG00000168631.12 ENSG00000168631.12 MUCL3 -1.60693900804921 -2.45532221856097 13.4183252344992 0.000249178064846468 0.0244395778748503
ENSG00000144452.14 ENSG00000144452.14 ABCA12 1.84264939727655 -3.2965228376054 13.4162920282552 0.000249448290930186 0.0244395778748503
ENSG00000052802.12 ENSG00000052802.12 MSMO1 -0.802617574307278 7.96144186126192 13.4119403808478 0.000250027645596553 0.0244395778748503
ENSG00000112655.15 ENSG00000112655.15 PTK7 0.835878284511303 1.22488102588274 13.4105470334082 0.000250213434770568 0.0244395778748503
ENSG00000129038.15 ENSG00000129038.15 LOXL1 0.934244667186099 0.9565916784083 13.3972972625498 0.000251987128777921 0.0244708243746737
ENSG00000134824.13 ENSG00000134824.13 FADS2 -1.01532571855374 6.59716330169665 13.3965716577199 0.000252084627778027 0.0244708243746737
ENSG00000211594.2 ENSG00000211594.2 IGKJ4 1.12775593738553 2.13940568514749 13.3720580884797 0.000255400934315554 0.0246539598973196
ENSG00000142178.7 ENSG00000142178.7 SIK1 1.86934390072837 3.23697633699633 13.3710805633838 0.000255534086228518 0.0246539598973196
ENSG00000140937.13 ENSG00000140937.13 CDH11 0.77211446668317 0.874019264722845 13.3321465341152 0.000260894699730499 0.0250944112249924
ENSG00000078098.13 ENSG00000078098.13 FAP 1.31106376645103 -1.27756868716934 13.3179805361672 0.000262873139682355 0.0252078561818803
ENSG00000119917.13 ENSG00000119917.13 IFIT3 -0.8324496153581 3.91443912579033 13.3085500992433 0.000264198583197563 0.0252581851554543
ENSG00000155897.9 ENSG00000155897.9 ADCY8 1.98848370111822 -3.70149335379194 13.2886404793866 0.000267019036844979 0.0253896405669407
ENSG00000163217.1 ENSG00000163217.1 BMP10 1.01065259122875 0.407491669536217 13.287488655204 0.000267183133165054 0.0253896405669407
ENSG00000107165.12 ENSG00000107165.12 TYRP1 1.95661592837956 -2.81694876898469 13.2777232623757 0.000268578464690378 0.0254455915390893
ENSG00000170848.15 ENSG00000170848.15 PSG6 -2.16128431602689 -4.86607051089195 13.2687444971008 0.000269867879402077 0.0254865393359333
ENSG00000204677.10 ENSG00000204677.10 FAM153CP 1.19448863988967 -2.04899346424806 13.2608221958412 0.000271010759222582 0.0254865393359333
ENSG00000165929.12 ENSG00000165929.12 TC2N 0.777358048871167 2.3598785123834 13.2578955824117 0.000271434188623209 0.0254865393359333
ENSG00000189398.5 ENSG00000189398.5 OR7E12P 1.32786996751132 -3.61330191576595 13.2223758470534 0.000276626745902561 0.0258970243515724
ENSG00000172867.3 ENSG00000172867.3 KRT2 1.6915727562377 0.541417227769781 13.1986704561845 0.000280147790250143 0.0260071849757594
ENSG00000138646.8 ENSG00000138646.8 HERC5 -0.680612554912011 2.78637004466441 13.1978097056448 0.000280276487107617 0.0260071849757594
ENSG00000169116.11 ENSG00000169116.11 PARM1 0.680248633830903 1.33488538548105 13.1912609438216 0.000281257592124842 0.0260216884866471
ENSG00000134594.4 ENSG00000134594.4 RAB33A 1.10028438551469 -1.14795105012205 13.1849914699457 0.00028220009916806 0.0260325465750092
ENSG00000198467.13 ENSG00000198467.13 TPM2 0.669842102425463 4.79090660428652 13.1722653032396 0.00028412306085172 0.0261335231685449
ENSG00000135480.15 ENSG00000135480.15 KRT7 0.992327544815803 3.71878344137974 13.1665803944565 0.000284986330614955 0.0261367260016605
ENSG00000176697.18 ENSG00000176697.18 BDNF 1.1895694432839 -1.86119447596451 13.1352524392892 0.000289791227610181 0.0264237671672648
ENSG00000217228.1 ENSG00000217228.1 GSTA12P 2.43195521647606 -2.18077328131451 13.1265211389933 0.000291144878049085 0.0264706909440074
ENSG00000106483.11 ENSG00000106483.11 SFRP4 0.982256064160472 -0.644825855232461 13.0773664023907 0.00029888538531508 0.0270187249894139
ENSG00000188112.8 ENSG00000188112.8 C6orf132 0.938689434327297 -0.360983603861194 13.0614119896513 0.00030144210306442 0.0271719911702268
ENSG00000211592.8 ENSG00000211592.8 IGKC 1.04984997761098 7.59377181125275 13.0400151262014 0.000304905633717205 0.027333543119791
ENSG00000243244.5 ENSG00000243244.5 STON1 0.616337565824456 1.5445733092135 13.0396375918133 0.000304967104445986 0.027333543119791
ENSG00000174939.10 ENSG00000174939.10 ASPHD1 0.936110921675313 -0.689379534313992 13.0321795147409 0.000306184004749235 0.0273626560934004
ENSG00000242267.6 ENSG00000242267.6 SKINT1L 1.33822915201768 -3.26867610212837 13.0270333257035 0.000307026538307514 0.0273626560934004
ENSG00000154217.14 ENSG00000154217.14 PITPNC1 -0.577587521085394 3.66528130287336 13.0028626834023 0.000311015134625705 0.0275624058491752
ENSG00000263429.3 ENSG00000263429.3 TMEM238L -0.999525569339931 -0.418639683592714 12.9927420376631 0.000312700705220877 0.0276043692279524
ENSG00000180071.19 ENSG00000180071.19 ANKRD18A 0.89231237641481 0.436830132829492 12.9895240158729 0.000313238587074295 0.0276043692279524
ENSG00000013588.7 ENSG00000013588.7 GPRC5A 1.21659763929632 0.930140771271514 12.9610760889446 0.000318034327501028 0.0278712916620276
ENSG00000100170.9 ENSG00000100170.9 SLC5A1 0.776023167674665 1.89372960849812 12.9404806645109 0.000321552436845178 0.0281015452355361
ENSG00000170390.15 ENSG00000170390.15 DCLK2 0.703063694849177 1.24024868094703 12.9114700100791 0.000326574712130657 0.0284616176602489
ENSG00000070371.15 ENSG00000070371.15 CLTCL1 0.509132851032139 3.01833117422164 12.9056702014831 0.000327588213765692 0.0284712962977791
ENSG00000101938.14 ENSG00000101938.14 CHRDL1 0.840494816512165 0.362312899394029 12.8883581657291 0.000330632350539699 0.0286569231515851
ENSG00000167123.18 ENSG00000167123.18 CERCAM 0.656010329836446 2.10661252268663 12.861958324278 0.000335329492725101 0.0289272140878865
ENSG00000198963.10 ENSG00000198963.10 RORB 1.24534248414585 -2.30481911726442 12.8554289914629 0.000336501555366393 0.0289272140878865
ENSG00000118690.12 ENSG00000118690.12 ARMC2 0.549390180690384 -0.294771581789478 12.8437437028001 0.000338609472044153 0.0289553115865618
ENSG00000272870.1 ENSG00000272870.1 SAP30-DT 0.806093558855662 -0.295967332435255 12.843340697055 0.000338682407574076 0.0289553115865618
ENSG00000079931.14 ENSG00000079931.14 MOXD1 0.987988133834142 0.671086439228749 12.8303212012215 0.000341047204210046 0.0289851303383871
ENSG00000131981.15 ENSG00000131981.15 LGALS3 0.706973812433088 3.19257073730463 12.8263657453206 0.000341768946270246 0.0289851303383871
ENSG00000065357.19 ENSG00000065357.19 DGKA 0.502630401837319 2.50154334440217 12.7934208845512 0.000347840470913996 0.0292659688984488
ENSG00000171812.12 ENSG00000171812.12 COL8A2 0.701661597170118 0.422322086122541 12.7802358043063 0.000350300769709208 0.0292794623758138
ENSG00000240583.11 ENSG00000240583.11 AQP1 0.611401317232144 4.92842009044499 12.7775299150957 0.000350807847413789 0.0292794623758138
ENSG00000170074.19 ENSG00000170074.19 FAM153A 1.21730733983362 0.233083403853991 12.7573497795751 0.000354612982348543 0.0294513976750625
ENSG00000101335.9 ENSG00000101335.9 MYL9 0.631200150021406 5.67640179025551 12.7526631008774 0.000355502635180414 0.0294513976750625
ENSG00000111341.9 ENSG00000111341.9 MGP 0.761578898759798 3.4929201270911 12.7517911344739 0.00035566840515385 0.0294513976750625
ENSG00000163114.5 ENSG00000163114.5 PDHA2 2.53612285924416 -4.66989855243401 12.744104962454 0.000357133003673717 0.0294952595102149
ENSG00000244486.8 ENSG00000244486.8 SCARF2 0.605480863068325 2.42036353562648 12.7016971366929 0.000365323867459534 0.0300929574268429
ENSG00000127083.7 ENSG00000127083.7 OMD 1.00160700511923 -1.18699562788788 12.6890910810884 0.000367795006787679 0.0302176163258971
ENSG00000174914.1 ENSG00000174914.1 OR9G1 -1.72719710833592 -4.90520607119613 12.658954035666 0.000373771264321619 0.0305495067825978
ENSG00000133116.7 ENSG00000133116.7 KL -0.925931965961053 -1.2955869241778 12.6282655431947 0.000379957551995317 0.0309748858085278
ENSG00000134013.15 ENSG00000134013.15 LOXL2 1.04915189194695 3.06933379958232 12.5916457254507 0.00038747481134197 0.0313640181443336
ENSG00000197140.14 ENSG00000197140.14 ADAM32 0.965308633940521 -2.99856505619038 12.5720291275306 0.00039156320295752 0.031594443708713
ENSG00000122707.11 ENSG00000122707.11 RECK 0.515627291534695 2.28406781301659 12.563468115044 0.000393361058967207 0.0316385310970757
ENSG00000126562.16 ENSG00000126562.16 WNK4 1.37518029805617 -0.298828196809813 12.5598884565064 0.000394115272152866 0.0316385310970757
ENSG00000211955.2 ENSG00000211955.2 IGHV3-33 1.06065265746784 0.476404114608676 12.5341900180736 0.000399572784667375 0.0318842078176568
ENSG00000152527.13 ENSG00000152527.13 PLEKHH2 0.686715981126261 2.19837731892132 12.5293986802653 0.000400598710068817 0.0318842078176568
ENSG00000105696.8 ENSG00000105696.8 TMEM59L 1.06917608215139 -1.09273569502725 12.5284383720246 0.000400804651555632 0.0318842078176568
ENSG00000090006.17 ENSG00000090006.17 LTBP4 0.55750857240935 5.7086157725254 12.5265118591936 0.000401218121132515 0.0318842078176568
ENSG00000257259.1 ENSG00000257259.1 LINC02388 1.10565138506044 -1.06569483920639 12.5058136584039 0.000405687623122723 0.0321583889997457
ENSG00000164932.12 ENSG00000164932.12 CTHRC1 1.12464462006594 -0.816929558881928 12.4781913969262 0.000411730635085601 0.0324281020780789
ENSG00000163453.11 ENSG00000163453.11 IGFBP7 0.600046781206204 6.86156666294966 12.4737518965053 0.000412710315129785 0.0324281020780789
ENSG00000133107.14 ENSG00000133107.14 TRPC4 1.25906098397977 -1.35719981732448 12.4648050058671 0.000414691808154444 0.0324281020780789
ENSG00000104549.11 ENSG00000104549.11 SQLE -0.955938122636573 5.32545337169889 12.461298660176 0.000415470983751542 0.0324281020780789
ENSG00000130176.7 ENSG00000130176.7 CNN1 0.918468031697397 2.30384382308766 12.457181364508 0.000416387809586317 0.0324281020780789
ENSG00000252503.1 ENSG00000252503.1 RNU6-531P -1.55752564378653 -4.64584273407538 12.4566759064579 0.000416500503902517 0.0324281020780789
ENSG00000136928.6 ENSG00000136928.6 GABBR2 -1.68090170788663 -2.73211718171115 12.4185863748945 0.000425081887597406 0.0328494047529047
ENSG00000167641.10 ENSG00000167641.10 PPP1R14A 0.788729759277845 2.20367528309324 12.4151781033895 0.000425858396270501 0.0328494047529047
ENSG00000234506.5 ENSG00000234506.5 LINC01506 1.00967766919793 -2.93578620201332 12.4027562330241 0.000428700612278952 0.0329292743727517
ENSG00000133962.7 ENSG00000133962.7 CATSPERB 1.21658020457982 -1.36991327495356 12.3976123139284 0.000429883175763639 0.0329292743727517
ENSG00000237388.2 ENSG00000237388.2 OR4A47 -2.24273121138891 -4.88365382350117 12.3558563346708 0.000439605303233111 0.0335813746046039
ENSG00000267128.1 ENSG00000267128.1 RNF157-AS1 1.08442761841717 -3.07808827764342 12.3281711988971 0.000446173309683646 0.0339951780851338
ENSG00000131634.13 ENSG00000131634.13 TMEM204 0.520092964887326 3.77569218808901 12.3239751976133 0.000447177371876463 0.0339951780851338
ENSG00000107796.13 ENSG00000107796.13 ACTA2 0.951598009696873 5.62721879547067 12.2965982160381 0.000453784622194907 0.0344145457827575
ENSG00000118557.15 ENSG00000118557.15 PMFBP1 1.07557808023177 -0.191182734204674 12.286306961128 0.000456293747474508 0.0345218499737967
ENSG00000154096.13 ENSG00000154096.13 THY1 0.953027299130028 2.10676361748173 12.2792432835407 0.000458024050716846 0.0345323650224718
ENSG00000151150.21 ENSG00000151150.21 ANK3 0.613539997482809 3.46536002425707 12.2768090981095 0.000458621856300222 0.0345323650224718
ENSG00000159399.9 ENSG00000159399.9 HK2 1.01360711942803 2.01586332428645 12.2391785295669 0.000467964272043364 0.0350684199969028
ENSG00000182134.15 ENSG00000182134.15 TDRKH -0.544027900618433 2.04463198082597 12.2230072657814 0.000472037837680757 0.0352898619454744
ENSG00000130303.12 ENSG00000130303.12 BST2 -0.583389666099922 6.44211801473091 12.2162041195666 0.00047376223707233 0.0353350468496334
ENSG00000204381.11 ENSG00000204381.11 LAYN 0.703787170480288 -0.502427173986805 12.1671711206526 0.000486380168402999 0.0361905847475147
